used_mask,used_case,rank,matched_library_mask,matched_library_name,dice,iou,used_volume,library_volume,volume_ratio
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI275-HH-1803-T1__000\synthetic_seg.nii.gz,IXI275-HH-1803-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02896-101-seg.nii.gz,BraTS-GLI-02896-101-seg.nii.gz,0.4501480750246792,0.29044585987261146,33616,118132,0.28456303118545356
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI275-HH-1803-T1__000\synthetic_seg.nii.gz,IXI275-HH-1803-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02895-101-seg.nii.gz,BraTS-GLI-02895-101-seg.nii.gz,0.44791744934505473,0.2885912538324996,33616,19873,1.691541287173552
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI275-HH-1803-T1__000\synthetic_seg.nii.gz,IXI275-HH-1803-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02787-100-seg.nii.gz,BraTS-GLI-02787-100-seg.nii.gz,0.44543928371572467,0.2865370770338373,33616,148958,0.22567435115938722
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI280-HH-1860-T1__000\synthetic_seg.nii.gz,IXI280-HH-1860-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02987-101-seg.nii.gz,BraTS-GLI-02987-101-seg.nii.gz,0.4509114065111836,0.29108174213306476,17403,91557,0.1900783118712933
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI280-HH-1860-T1__000\synthetic_seg.nii.gz,IXI280-HH-1860-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-00085-100-seg.nii.gz,BraTS-GLI-00085-100-seg.nii.gz,0.4208575016444418,0.2665101484398667,17403,27979,0.622002215947675
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI280-HH-1860-T1__000\synthetic_seg.nii.gz,IXI280-HH-1860-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02608-105-seg.nii.gz,BraTS-GLI-02608-105-seg.nii.gz,0.411304925156929,0.2588948198240982,17403,57918,0.30047653579198175
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI280-HH-1860-T1__000\synthetic_seg.nii.gz,IXI280-HH-1860-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-00080-100-seg.nii.gz,BraTS-GLI-00080-100-seg.nii.gz,0.40777131228337943,0.2561009705635659,17403,40020,0.4348575712143928
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI280-HH-1860-T1__000\synthetic_seg.nii.gz,IXI280-HH-1860-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02248-103-seg.nii.gz,BraTS-GLI-02248-103-seg.nii.gz,0.4045274796223065,0.2535471306810997,17403,35005,0.49715754892158265
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI285-Guys-0857-T1__000\synthetic_seg.nii.gz,IXI285-Guys-0857-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02901-100-seg.nii.gz,BraTS-GLI-02901-100-seg.nii.gz,0.6688070085936194,0.5024117561549338,7572,8210,0.9222898903775884
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI285-Guys-0857-T1__000\synthetic_seg.nii.gz,IXI285-Guys-0857-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02181-100-seg.nii.gz,BraTS-GLI-02181-100-seg.nii.gz,0.6461389945324267,0.4772565218460328,7572,76032,0.09958964646464646
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI285-Guys-0857-T1__000\synthetic_seg.nii.gz,IXI285-Guys-0857-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02693-100-seg.nii.gz,BraTS-GLI-02693-100-seg.nii.gz,0.6441558051759975,0.4750957430323423,7572,61747,0.12262943948693864
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI285-Guys-0857-T1__000\synthetic_seg.nii.gz,IXI285-Guys-0857-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02178-100-seg.nii.gz,BraTS-GLI-02178-100-seg.nii.gz,0.641024158579393,0.4716965077975908,7572,45543,0.16626045715038534
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI285-Guys-0857-T1__000\synthetic_seg.nii.gz,IXI285-Guys-0857-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02181-101-seg.nii.gz,BraTS-GLI-02181-101-seg.nii.gz,0.6392582429005031,0.4697865995257767,7572,78632,0.09629667311018415
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI287-Guys-0863-T1__000\synthetic_seg.nii.gz,IXI287-Guys-0863-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-00046-101-seg.nii.gz,BraTS-GLI-00046-101-seg.nii.gz,0.671281675551401,0.5052099178582294,7661,104331,0.07342975721501759
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI287-Guys-0863-T1__000\synthetic_seg.nii.gz,IXI287-Guys-0863-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02755-100-seg.nii.gz,BraTS-GLI-02755-100-seg.nii.gz,0.6461215373845794,0.4772374738397144,7661,46762,0.16382960523501988
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI287-Guys-0863-T1__000\synthetic_seg.nii.gz,IXI287-Guys-0863-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02637-100-seg.nii.gz,BraTS-GLI-02637-100-seg.nii.gz,0.6414264212110686,0.47213226521220386,7661,25775,0.29722599418040735
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI287-Guys-0863-T1__000\synthetic_seg.nii.gz,IXI287-Guys-0863-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02363-100-seg.nii.gz,BraTS-GLI-02363-100-seg.nii.gz,0.6391702921068987,0.46969160681867483,7661,26187,0.2925497384198266
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI287-Guys-0863-T1__000\synthetic_seg.nii.gz,IXI287-Guys-0863-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02755-101-seg.nii.gz,BraTS-GLI-02755-101-seg.nii.gz,0.6383945542147372,0.4688542897583399,7661,44270,0.17305172803252766
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI291-IOP-0882-T1__000\synthetic_seg.nii.gz,IXI291-IOP-0882-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02789-100-seg.nii.gz,BraTS-GLI-02789-100-seg.nii.gz,0.9784061696658097,0.9577252138902869,77662,77674,0.9998455081494451
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI291-IOP-0882-T1__000\synthetic_seg.nii.gz,IXI291-IOP-0882-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02789-101-seg.nii.gz,BraTS-GLI-02789-101-seg.nii.gz,0.8662669648365207,0.7640837286809842,77662,78848,0.984958400974026
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI291-IOP-0882-T1__000\synthetic_seg.nii.gz,IXI291-IOP-0882-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02793-100-seg.nii.gz,BraTS-GLI-02793-100-seg.nii.gz,0.7070790529437146,0.5468849851598335,77662,188935,0.41105141980046045
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI291-IOP-0882-T1__000\synthetic_seg.nii.gz,IXI291-IOP-0882-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02985-101-seg.nii.gz,BraTS-GLI-02985-101-seg.nii.gz,0.6950624728896224,0.5326404202879751,77662,28317,2.7425927887841226
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI291-IOP-0882-T1__000\synthetic_seg.nii.gz,IXI291-IOP-0882-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02793-101-seg.nii.gz,BraTS-GLI-02793-101-seg.nii.gz,0.6904041609008923,0.5271887251686999,77662,170765,0.4547887447661992
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI296-HH-1970-T1__000\synthetic_seg.nii.gz,IXI296-HH-1970-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02215-103-seg.nii.gz,BraTS-GLI-02215-103-seg.nii.gz,0.9957508062395327,0.9915375709796571,28977,29253,0.9905650702492053
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI296-HH-1970-T1__000\synthetic_seg.nii.gz,IXI296-HH-1970-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02164-102-seg.nii.gz,BraTS-GLI-02164-102-seg.nii.gz,0.5274981882599243,0.35823262426860614,28977,32985,0.8784902228285585
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI296-HH-1970-T1__000\synthetic_seg.nii.gz,IXI296-HH-1970-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02157-101-seg.nii.gz,BraTS-GLI-02157-101-seg.nii.gz,0.5181298011570196,0.34964587422134996,28977,127692,0.22692886006954233
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI296-HH-1970-T1__000\synthetic_seg.nii.gz,IXI296-HH-1970-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02112-101-seg.nii.gz,BraTS-GLI-02112-101-seg.nii.gz,0.5124793807208392,0.34451917780419217,28977,72481,0.3997875305252411
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI296-HH-1970-T1__000\synthetic_seg.nii.gz,IXI296-HH-1970-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02063-101-seg.nii.gz,BraTS-GLI-02063-101-seg.nii.gz,0.510438434958929,0.342676964107123,28977,70564,0.4106484893146647
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI298-Guys-0861-T1__000\synthetic_seg.nii.gz,IXI298-Guys-0861-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02524-102-seg.nii.gz,BraTS-GLI-02524-102-seg.nii.gz,0.736977348266905,0.5835028748341442,17075,32122,0.5315671502397111
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI298-Guys-0861-T1__000\synthetic_seg.nii.gz,IXI298-Guys-0861-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02084-101-seg.nii.gz,BraTS-GLI-02084-101-seg.nii.gz,0.6981486696223338,0.5362737305954908,17075,69997,0.24393902595825534
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI298-Guys-0861-T1__000\synthetic_seg.nii.gz,IXI298-Guys-0861-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02226-100-seg.nii.gz,BraTS-GLI-02226-100-seg.nii.gz,0.6957783357042058,0.5334816578743818,17075,32373,0.5274457109319495
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI298-Guys-0861-T1__000\synthetic_seg.nii.gz,IXI298-Guys-0861-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02953-101-seg.nii.gz,BraTS-GLI-02953-101-seg.nii.gz,0.6956578145068175,0.5333399641933558,17075,25829,0.6610786325448139
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI298-Guys-0861-T1__000\synthetic_seg.nii.gz,IXI298-Guys-0861-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-03059-100-seg.nii.gz,BraTS-GLI-03059-100-seg.nii.gz,0.6930335500617582,0.5302611632414177,17075,116345,0.14676178606729984
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI303-IOP-0968-T1__000\synthetic_seg.nii.gz,IXI303-IOP-0968-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02218-100-seg.nii.gz,BraTS-GLI-02218-100-seg.nii.gz,0.9616958369631213,0.92621783789281,20658,22310,0.925952487673689
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI303-IOP-0968-T1__000\synthetic_seg.nii.gz,IXI303-IOP-0968-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02661-100-seg.nii.gz,BraTS-GLI-02661-100-seg.nii.gz,0.826711922249425,0.7046112015681563,20658,52683,0.39211889983486137
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI303-IOP-0968-T1__000\synthetic_seg.nii.gz,IXI303-IOP-0968-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02741-101-seg.nii.gz,BraTS-GLI-02741-101-seg.nii.gz,0.8111819735381688,0.6823432648917803,20658,3218,6.419515226848975
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI303-IOP-0968-T1__000\synthetic_seg.nii.gz,IXI303-IOP-0968-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02741-100-seg.nii.gz,BraTS-GLI-02741-100-seg.nii.gz,0.8051810161378125,0.6738937253366268,20658,3200,6.455625
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI303-IOP-0968-T1__000\synthetic_seg.nii.gz,IXI303-IOP-0968-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02236-100-t1n.nii.gz,BraTS-GLI-02236-100-t1n.nii.gz,0.7941897495818727,0.6586357590727722,20658,1605841,0.012864287311134788
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI305-IOP-0871-T1__000\synthetic_seg.nii.gz,IXI305-IOP-0871-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02209-100-seg.nii.gz,BraTS-GLI-02209-100-seg.nii.gz,0.7698623107842298,0.6258342602892102,25413,36286,0.7003527531279281
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI305-IOP-0871-T1__000\synthetic_seg.nii.gz,IXI305-IOP-0871-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02209-101-seg.nii.gz,BraTS-GLI-02209-101-seg.nii.gz,0.7345036648267125,0.5804075795495174,25413,65504,0.38796104054714214
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI305-IOP-0871-T1__000\synthetic_seg.nii.gz,IXI305-IOP-0871-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02657-100-seg.nii.gz,BraTS-GLI-02657-100-seg.nii.gz,0.7205163704869738,0.5631305894560008,25413,33903,0.7495796832138749
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI305-IOP-0871-T1__000\synthetic_seg.nii.gz,IXI305-IOP-0871-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02072-103-seg.nii.gz,BraTS-GLI-02072-103-seg.nii.gz,0.7061369943492343,0.5457587018604596,25413,113651,0.2236055995987717
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI305-IOP-0871-T1__000\synthetic_seg.nii.gz,IXI305-IOP-0871-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02116-100-seg.nii.gz,BraTS-GLI-02116-100-seg.nii.gz,0.7060792563796517,0.5456897262532981,25413,145441,0.17473064679148245
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI307-IOP-0872-T1__000\synthetic_seg.nii.gz,IXI307-IOP-0872-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02083-100-seg.nii.gz,BraTS-GLI-02083-100-seg.nii.gz,1.0,1.0,15850,15850,1.0
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI307-IOP-0872-T1__000\synthetic_seg.nii.gz,IXI307-IOP-0872-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02083-101-seg.nii.gz,BraTS-GLI-02083-101-seg.nii.gz,0.7296638616820711,0.5743864475494099,15850,20157,0.7863273304559211
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI307-IOP-0872-T1__000\synthetic_seg.nii.gz,IXI307-IOP-0872-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02855-100-seg.nii.gz,BraTS-GLI-02855-100-seg.nii.gz,0.41784126582811876,0.26409566676432206,15850,41420,0.3826653790439401
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI307-IOP-0872-T1__000\synthetic_seg.nii.gz,IXI307-IOP-0872-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02855-101-seg.nii.gz,BraTS-GLI-02855-101-seg.nii.gz,0.4156923452967776,0.2623810748264335,15850,40997,0.3866136546576579
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI307-IOP-0872-T1__000\synthetic_seg.nii.gz,IXI307-IOP-0872-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02087-101-seg.nii.gz,BraTS-GLI-02087-101-seg.nii.gz,0.41157210913815506,0.2591065741831348,15850,113861,0.13920481991199796
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI314-IOP-0889-T1__000\synthetic_seg.nii.gz,IXI314-IOP-0889-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02083-100-seg.nii.gz,BraTS-GLI-02083-100-seg.nii.gz,0.9327411793733037,0.8739596818938413,15014,15850,0.9472555205047318
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI314-IOP-0889-T1__000\synthetic_seg.nii.gz,IXI314-IOP-0889-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02083-101-seg.nii.gz,BraTS-GLI-02083-101-seg.nii.gz,0.7092178770949721,0.5494481713914737,15014,20157,0.7448529046981197
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI314-IOP-0889-T1__000\synthetic_seg.nii.gz,IXI314-IOP-0889-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02855-100-seg.nii.gz,BraTS-GLI-02855-100-seg.nii.gz,0.41535084915510667,0.26210902831939326,15014,41420,0.362481892805408
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI314-IOP-0889-T1__000\synthetic_seg.nii.gz,IXI314-IOP-0889-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02855-101-seg.nii.gz,BraTS-GLI-02855-101-seg.nii.gz,0.410172981878089,0.25799849744825265,15014,40997,0.36622191867697634
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI314-IOP-0889-T1__000\synthetic_seg.nii.gz,IXI314-IOP-0889-T1__000,5,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02087-101-seg.nii.gz,BraTS-GLI-02087-101-seg.nii.gz,0.3992586246087671,0.24942106872897277,15014,113861,0.1318625341425071
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI316-HH-1862-T1__000\synthetic_seg.nii.gz,IXI316-HH-1862-T1__000,1,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02222-100-seg.nii.gz,BraTS-GLI-02222-100-seg.nii.gz,0.8017406201816001,0.6690877064555978,50005,75711,0.6604720582213945
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI316-HH-1862-T1__000\synthetic_seg.nii.gz,IXI316-HH-1862-T1__000,2,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02241-100-seg.nii.gz,BraTS-GLI-02241-100-seg.nii.gz,0.7747991182535732,0.6323853743470691,50005,121093,0.41294707373671474
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI316-HH-1862-T1__000\synthetic_seg.nii.gz,IXI316-HH-1862-T1__000,3,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-03060-100-seg.nii.gz,BraTS-GLI-03060-100-seg.nii.gz,0.7735871853081262,0.6307722620319192,50005,40225,1.2431323803604724
C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\outputs\gligandata\generated_t1_gligan_FAITHFUL\IXI316-HH-1862-T1__000\synthetic_seg.nii.gz,IXI316-HH-1862-T1__000,4,C:\Users\P102179\OneDrive - Amsterdam UMC\Bureaublad\storage\raw\CM_BraTS_Masks\BraTS-GLI-02657-100-seg.nii.gz,BraTS-GLI-02657-100-seg.nii.gz,0.7466691328339344,0.5957478207827472,50005,33903,1.4749432203639796
